Test,First,Function,Iterations,GA%,PSO%,GA iterations,PSO iterations,Current iteration,Current Algorithm,Gen/Epoch#,Indv #,X,Y
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,30,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,31,1.1462000000000003,-0.5685641539936472
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,32,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,33,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,34,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,35,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,36,1.1526999999999994,-0.5737341445583172
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,37,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,38,5.1531,294.9374288781184
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,39,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,40,1.1526999999999994,-0.5737341445583172
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,41,1.3510000000000009,-0.6599881951260513,bestInCurrentpop
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,42,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,43,1.1526999999999994,-0.5737341445583172
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,44,1.1477000000000004,-0.5718767034117854
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,45,1.1462000000000003,-0.5685641539936472
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,46,1.1496999999999993,-0.5743222571157712
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,47,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,48,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,14,GA,14,49,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,0,1.1266999999999996,-0.41878745859942923
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,1,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,2,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,3,1.1489999999999991,-0.5737236345291118
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,4,1.0507000000000009,0.5252295801198098
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,5,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,6,1.1502999999999997,-0.5746141437595043
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,7,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,8,1.1466999999999992,-0.5698084273488936
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,9,1.1530000000000005,-0.573393491312675
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,10,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,11,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,12,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,13,1.1466999999999992,-0.5698084273488936
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,14,1.1506000000000007,-0.57468340059495
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,15,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,16,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,17,1.1477000000000004,-0.5718767034117854
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,18,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,19,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,20,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,21,1.1489999999999991,-0.5737236345291118
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,22,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,23,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,24,1.3514999999999997,-0.6597346745254888
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,25,-0.8477999999999994,12.080775202074733
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,26,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,27,1.1499000000000006,-0.5744422613884086
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,28,1.3485999999999994,-0.6588803210912171
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,29,1.1526999999999994,-0.5737341445583172
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,30,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,31,0.15249999999999986,0.4398770939669118
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,32,1.1526999999999994,-0.5737341445583172
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,33,1.3567999999999998,-0.6467718162857261
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,34,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,35,1.1483000000000008,-0.5728476788792154
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,36,1.1462000000000003,-0.5685641539936472
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,37,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,38,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,39,1.3510000000000009,-0.6599881951260513,bestInCurrentpop
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,40,1.1479,-0.5722229057566502
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,41,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,42,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,43,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,44,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,45,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,46,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,47,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,48,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,15,GA,15,49,-6.847799999999999,3796.493138593605
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,0,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,1,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,2,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,3,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,4,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,5,1.3472000000000008,-0.656463817390177
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,6,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,7,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,8,1.3510000000000009,-0.6599881951260513
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,9,1.3514999999999997,-0.6597346745254888
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,10,1.3510000000000009,-0.6599881951260513
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,11,1.1439000000000004,-0.5610509394961297
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,12,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,13,1.1502999999999997,-0.5746141437595043
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,14,1.3506999999999998,-0.660060042736077,bestInCurrentpop
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,15,1.1466999999999992,-0.5698084273488936
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,16,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,17,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,18,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,19,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,20,1.3569999999999993,-0.645916275374443
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,21,1.1526999999999994,-0.5737341445583172
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,22,1.1502999999999997,-0.5746141437595043
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,23,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,24,1.3485999999999994,-0.6588803210912171
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,25,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,26,1.1530000000000005,-0.573393491312675
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,27,-6.847799999999999,3796.493138593605
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,28,1.1502,-0.5745796926135629
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,29,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,30,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,31,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,32,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,33,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,34,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,35,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,36,1.1526999999999994,-0.5737341445583172
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,37,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,38,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,39,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,40,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,41,1.3579000000000008,-0.6417390772893325
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,42,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,43,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,44,1.3569999999999993,-0.645916275374443
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,45,1.1457999999999995,-0.5674682545813489
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,46,1.3553999999999995,-0.6520173382325722
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,47,0.3487000000000009,0.005733974342432613
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,48,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,16,GA,16,49,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,0,1.3485999999999994,-0.6588803210912171
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,1,1.1502999999999997,-0.5746141437595043
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,2,1.3510000000000009,-0.6599881951260513
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,3,1.1499000000000006,-0.5744422613884086
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,4,1.3475000000000001,-0.6570909816886324
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,5,1.3474000000000004,-0.6568885416772292
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,6,1.3485999999999994,-0.6588803210912171
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,7,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,8,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,9,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,10,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,11,1.3569999999999993,-0.645916275374443
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,12,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,13,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,14,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,15,1.3485999999999994,-0.6588803210912171
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,16,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,17,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,18,1.1439000000000004,-0.5610509394961297
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,19,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,20,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,21,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,22,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,23,1.3579000000000008,-0.6417390772893325
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,24,1.3475000000000001,-0.6570909816886324
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,25,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,26,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,27,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,28,1.3518000000000008,-0.659502268143358
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,29,1.1465999999999994,-0.5695707559833643
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,30,1.1534999999999993,-0.5727118014337137
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,31,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,32,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,33,1.3519000000000005,-0.6594114142091748
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,34,1.1525999999999996,-0.5738363011347142
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,35,1.3579000000000008,-0.6417390772893325
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,36,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,37,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,38,1.3514999999999997,-0.6597346745254888
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,39,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,40,1.3314000000000004,-0.5431842717663695
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,41,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,42,1.1489999999999991,-0.5737236345291118
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,43,1.3504000000000005,-0.660071721356791,bestInCurrentpop
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,44,1.2035,0.0677475961490972
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,45,1.1525999999999996,-0.5738363011347142
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,46,1.3569999999999993,-0.645916275374443
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,47,0.34859999999999935,0.005917685223845642
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,48,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,17,GA,17,49,1.1502,-0.5745796926135629
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,0,1.3511000000000006,-0.6599508705463375
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,1,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,2,1.1525999999999996,-0.5738363011347142
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,3,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,4,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,5,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,6,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,7,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,8,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,9,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,10,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,11,5.357100000000001,357.79222813999957
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,12,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,13,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,14,1.3519000000000005,-0.6594114142091748
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,15,1.3485999999999994,-0.6588803210912171
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,16,1.3510000000000009,-0.6599881951260513
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,17,1.3514999999999997,-0.6597346745254888
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,18,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,19,1.3519000000000005,-0.6594114142091748
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,20,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,21,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,22,1.3485999999999994,-0.6588803210912171
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,23,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,24,1.3485999999999994,-0.6588803210912171
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,25,1.3504000000000005,-0.660071721356791,bestInCurrentpop
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,26,1.3538999999999994,-0.6561889160501198
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,27,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,28,1.1502999999999997,-0.5746141437595043
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,29,1.3518000000000008,-0.659502268143358
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,30,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,31,1.3519000000000005,-0.6594114142091748
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,32,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,33,1.1531000000000002,-0.5732685461250949
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,34,1.1522000000000006,-0.5741879551024759
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,35,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,36,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,37,1.3504000000000005,-0.660071721356791
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,38,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,39,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,40,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,41,1.1458999999999993,-0.5677505883603686
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,42,1.3518000000000008,-0.659502268143358
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,43,1.1438000000000006,-0.5606580690450116
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,44,1.3518000000000008,-0.659502268143358
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,45,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,46,1.3518000000000008,-0.659502268143358
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,47,1.3569999999999993,-0.645916275374443
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,48,1.3579000000000008,-0.6417390772893325
1,GA,2,20,100.0%,0.0%,20.0,0.0,18,GA,18,49,1.3569999999999993,-0.645916275374443
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,0,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,1,1.3582,-0.6402279625030523
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,2,1.3506,-0.6600706196602308
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,3,1.3519000000000005,-0.6594114142091748
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,4,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,5,1.3518000000000008,-0.659502268143358
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,6,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,7,1.3485999999999994,-0.6588803210912171
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,8,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,9,1.1523000000000003,-0.5741085872494188
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,10,1.3485999999999994,-0.6588803210912171
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,11,1.3504000000000005,-0.660071721356791,bestInCurrentpop
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,12,1.3506,-0.6600706196602308
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,13,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,14,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,15,1.3574000000000002,-0.6441257904913107
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,16,1.3503000000000007,-0.6600622484487995
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,17,1.3518000000000008,-0.659502268143358
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,18,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,19,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,20,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,21,5.348700000000001,354.96105118454636
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,22,1.348700000000001,-0.6590031436168369
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,23,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,24,1.3504000000000005,-0.660071721356791
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,25,1.3518000000000008,-0.659502268143358
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,26,1.3504000000000005,-0.660071721356791
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,27,1.3571000000000009,-0.6454785747583321
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,28,1.3506999999999998,-0.660060042736077
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,29,0.15220000000000056,0.4407045834861348
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,30,1.3485999999999994,-0.6588803210912171
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,31,1.3569999999999993,-0.645916275374443
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,32,1.3511000000000006,-0.6599508705463375
1,GA,2,20,100.0%,0.0%,20.0,0.0,19,GA,19,33,5.351800000000001,355.98240419695094
