Test,First,Function,Iterations,GA%,PSO%,GA iterations,PSO iterations,X,Y
1,GA,2,40,60.00000000000001%,40.0%,24.000000000000004,16.0,1.5498,-0.6835
1,GA,2,40,40.00000000000001%,60.00000000000001%,16.000000000000004,24.000000000000004,1.5499,-0.6835
1,GA,2,40,20.000000000000007%,80.0%,8.000000000000004,32.0,1.5496,-0.6834
1,PSO,2,40,0.0%,100.0%,0.0,40.0,1.5497,-0.6835
1,PSO,2,40,20.0%,80.0%,8.0,32.0,1.5495,-0.6834
1,PSO,2,40,40.0%,60.00000000000001%,16.0,24.000000000000004,1.5395,-0.6435
1,PSO,2,40,60.00000000000001%,40.00000000000001%,24.000000000000004,16.000000000000004,1.4499,0.766
1,PSO,2,40,80.0%,20.000000000000007%,32.0,8.000000000000004,1.6039,0.2311
1,GA,2,60,100.0%,0.0%,60.0,0.0,1.3831,-0.3303
1,GA,2,60,80.0%,20.0%,48.0,12.0,1.55,-0.6835
1,GA,2,60,60.00000000000001%,40.0%,36.00000000000001,24.0,1.55,-0.6834
1,GA,2,60,40.00000000000001%,60.00000000000001%,24.000000000000004,36.00000000000001,1.5498,-0.6835
1,GA,2,60,20.000000000000007%,80.0%,12.000000000000004,48.0,1.5498,-0.6835
1,PSO,2,60,0.0%,100.0%,0.0,60.0,1.5498,-0.6835
1,PSO,2,60,20.0%,80.0%,12.0,48.0,1.5502,-0.6834
1,PSO,2,60,40.0%,60.00000000000001%,24.0,36.00000000000001,1.4499,0.7659
1,PSO,2,60,60.00000000000001%,40.00000000000001%,36.00000000000001,24.000000000000004,1.574,-0.4651
1,PSO,2,60,80.0%,20.000000000000007%,48.0,12.000000000000004,1.5968,0.0468
1,GA,2,80,100.0%,0.0%,80.0,0.0,0.3312,0.063
1,GA,2,80,80.0%,20.0%,64.0,16.0,1.5501,-0.6834
1,GA,2,80,60.00000000000001%,40.0%,48.00000000000001,32.0,1.5498,-0.6835
1,GA,2,80,40.00000000000001%,60.00000000000001%,32.00000000000001,48.00000000000001,1.5498,-0.6835
1,GA,2,80,20.000000000000007%,80.0%,16.000000000000007,64.0,1.5498,-0.6835
1,PSO,2,80,0.0%,100.0%,0.0,80.0,1.5498,-0.6835
1,PSO,2,80,20.0%,80.0%,16.0,64.0,1.5498,-0.6835
1,PSO,2,80,40.0%,60.00000000000001%,32.0,48.00000000000001,1.587,-0.1964
1,PSO,2,80,60.00000000000001%,40.00000000000001%,48.00000000000001,32.00000000000001,1.5712,-0.5112
1,PSO,2,80,80.0%,20.000000000000007%,64.0,16.000000000000007,1.4525,0.766
1,GA,2,100,100.0%,0.0%,100.0,0.0,0.689,0.1267
1,GA,2,100,80.0%,20.0%,80.0,20.0,1.5505,-0.6833
1,GA,2,100,60.00000000000001%,40.0%,60.00000000000001,40.0,1.5499,-0.6835
1,GA,2,100,40.00000000000001%,60.00000000000001%,40.00000000000001,60.00000000000001,1.5498,-0.6835
1,GA,2,100,20.000000000000007%,80.0%,20.000000000000007,80.0,1.5498,-0.6835
1,PSO,2,100,0.0%,100.0%,0.0,100.0,1.5498,-0.6835
1,PSO,2,100,20.0%,80.0%,20.0,80.0,1.5498,-0.6835
1,PSO,2,100,40.0%,60.00000000000001%,40.0,60.00000000000001,1.6065,0.2982
1,PSO,2,100,60.00000000000001%,40.00000000000001%,60.00000000000001,40.00000000000001,1.5387,-0.6371
1,PSO,2,100,80.0%,20.000000000000007%,80.0,20.000000000000007,1.5268,-0.4924
1,GA,2,20,100.0%,0.0%,20.0,0.0,0.4455,0.315
1,GA,2,20,80.0%,20.0%,16.0,4.0,1.3548,-0.6541
1,GA,2,20,60.00000000000001%,40.0%,12.000000000000002,8.0,1.5514,-0.6825
1,GA,2,20,40.00000000000001%,60.00000000000001%,8.000000000000002,12.000000000000002,1.5486,-0.6829
1,GA,2,20,20.000000000000007%,80.0%,4.000000000000002,16.0,1.5506,-0.6832
1,PSO,2,20,0.0%,100.0%,0.0,20.0,1.55,-0.6835
1,PSO,2,20,20.0%,80.0%,4.0,16.0,1.5481,-0.6823
1,PSO,2,20,40.0%,60.00000000000001%,8.0,12.000000000000002,1.552,-0.6816
1,PSO,2,20,60.00000000000001%,40.00000000000001%,12.000000000000002,8.000000000000002,1.548,-0.6822
1,PSO,2,20,80.0%,20.000000000000007%,16.0,4.000000000000002,1.4545,0.7629
1,GA,2,40,100.0%,0.0%,40.0,0.0,0.1899,0.4011
1,GA,2,40,80.0%,20.0%,32.0,8.0,1.5491,-0.6833
1,GA,2,40,60.00000000000001%,40.0%,24.000000000000004,16.0,1.5487,-0.6829
1,GA,2,40,40.00000000000001%,60.00000000000001%,16.000000000000004,24.000000000000004,0.7131,-0.1356
1,GA,2,40,20.000000000000007%,80.0%,8.000000000000004,32.0,1.5497,-0.6835
1,PSO,2,40,0.0%,100.0%,0.0,40.0,1.5498,-0.6835
1,PSO,2,40,20.0%,80.0%,8.0,32.0,1.55,-0.6835
1,PSO,2,40,40.0%,60.00000000000001%,16.0,24.000000000000004,1.5868,-0.201
1,PSO,2,40,60.00000000000001%,40.00000000000001%,24.000000000000004,16.000000000000004,1.4495,0.7654
1,PSO,2,40,80.0%,20.000000000000007%,32.0,8.000000000000004,1.6168,0.5519
1,GA,2,60,100.0%,0.0%,60.0,0.0,1.0773,0.3532
1,GA,2,60,80.0%,20.0%,48.0,12.0,1.5498,-0.6835
1,GA,2,60,60.00000000000001%,40.0%,36.00000000000001,24.0,1.5496,-0.6834
1,GA,2,60,40.00000000000001%,60.00000000000001%,24.000000000000004,36.00000000000001,1.5498,-0.6835
1,GA,2,60,20.000000000000007%,80.0%,12.000000000000004,48.0,1.5498,-0.6835
1,PSO,2,60,0.0%,100.0%,0.0,60.0,1.5498,-0.6835
1,PSO,2,60,20.0%,80.0%,12.0,48.0,1.5498,-0.6835
1,PSO,2,60,40.0%,60.00000000000001%,24.0,36.00000000000001,1.5838,-0.2696
1,PSO,2,60,60.00000000000001%,40.00000000000001%,36.00000000000001,24.000000000000004,1.4491,0.7649
1,PSO,2,60,80.0%,20.000000000000007%,48.0,12.000000000000004,1.5336,-0.5861
1,GA,2,80,100.0%,0.0%,80.0,0.0,1.2822,0.3469
1,GA,2,80,80.0%,20.0%,64.0,16.0,1.5491,-0.6832
1,GA,2,80,60.00000000000001%,40.0%,48.00000000000001,32.0,1.5502,-0.6834
1,GA,2,80,40.00000000000001%,60.00000000000001%,32.00000000000001,48.00000000000001,1.5498,-0.6835
1,GA,2,80,20.000000000000007%,80.0%,16.000000000000007,64.0,1.5498,-0.6835
1,PSO,2,80,0.0%,100.0%,0.0,80.0,1.5498,-0.6835
1,PSO,2,80,20.0%,80.0%,16.0,64.0,1.5498,-0.6835
1,PSO,2,80,40.0%,60.00000000000001%,32.0,48.00000000000001,1.5616,-0.63
1,PSO,2,80,60.00000000000001%,40.00000000000001%,48.00000000000001,32.00000000000001,1.5251,-0.4648
1,PSO,2,80,80.0%,20.000000000000007%,64.0,16.000000000000007,1.4734,0.5967
1,GA,2,100,100.0%,0.0%,100.0,0.0,0.5794,-0.1437
1,GA,2,100,80.0%,20.0%,80.0,20.0,1.55,-0.6835
1,GA,2,100,60.00000000000001%,40.0%,60.00000000000001,40.0,1.5498,-0.6835
1,GA,2,100,40.00000000000001%,60.00000000000001%,40.00000000000001,60.00000000000001,1.5498,-0.6835
1,GA,2,100,20.000000000000007%,80.0%,20.000000000000007,80.0,1.5498,-0.6835
1,PSO,2,100,0.0%,100.0%,0.0,100.0,1.5498,-0.6835
1,PSO,2,100,20.0%,80.0%,20.0,80.0,1.5498,-0.6835
1,PSO,2,100,40.0%,60.00000000000001%,40.0,60.00000000000001,1.4498,0.7659
1,PSO,2,100,60.00000000000001%,40.00000000000001%,60.00000000000001,40.00000000000001,2.2821,3.3121
1,PSO,2,100,80.0%,20.000000000000007%,80.0,20.000000000000007,1.509,-0.1433
1,GA,2,20,100.0%,0.0%,20.0,0.0,1.4812,0.4665
1,GA,2,20,80.0%,20.0%,16.0,4.0,1.5535,-0.6783
1,GA,2,20,60.00000000000001%,40.0%,12.000000000000002,8.0,1.5519,-0.6818
1,GA,2,20,40.00000000000001%,60.00000000000001%,8.000000000000002,12.000000000000002,1.5495,-0.6834
1,GA,2,20,20.000000000000007%,80.0%,4.000000000000002,16.0,1.5497,-0.6835
1,PSO,2,20,0.0%,100.0%,0.0,20.0,1.8141,0.828
1,PSO,2,20,20.0%,80.0%,4.0,16.0,1.5496,-0.6834
1,PSO,2,20,40.0%,60.00000000000001%,8.0,12.000000000000002,1.4501,0.7661
1,PSO,2,20,60.00000000000001%,40.00000000000001%,12.000000000000002,8.000000000000002,1.4498,0.7658
1,PSO,2,20,80.0%,20.000000000000007%,16.0,4.000000000000002,1.3493,-0.6596
1,GA,2,40,100.0%,0.0%,40.0,0.0,0.4479,0.3164
1,GA,2,40,80.0%,20.0%,32.0,8.0,1.5499,-0.6835
1,GA,2,40,60.00000000000001%,40.0%,24.000000000000004,16.0,1.5501,-0.6834
1,GA,2,40,40.00000000000001%,60.00000000000001%,16.000000000000004,24.000000000000004,1.5497,-0.6835
1,GA,2,40,20.000000000000007%,80.0%,8.000000000000004,32.0,1.5498,-0.6835
1,PSO,2,40,0.0%,100.0%,0.0,40.0,1.5498,-0.6835
1,PSO,2,40,20.0%,80.0%,8.0,32.0,1.5499,-0.6835
1,PSO,2,40,40.0%,60.00000000000001%,16.0,24.000000000000004,1.5747,-0.4528
1,PSO,2,40,60.00000000000001%,40.00000000000001%,24.000000000000004,16.000000000000004,1.4498,0.7658
1,PSO,2,40,80.0%,20.000000000000007%,32.0,8.000000000000004,1.5157,-0.288
1,GA,2,60,100.0%,0.0%,60.0,0.0,1.2443,0.6157
1,GA,2,60,80.0%,20.0%,48.0,12.0,1.5496,-0.6834
1,GA,2,60,60.00000000000001%,40.0%,36.00000000000001,24.0,1.5499,-0.6835
1,GA,2,60,40.00000000000001%,60.00000000000001%,24.000000000000004,36.00000000000001,1.5499,-0.6835
1,GA,2,60,20.000000000000007%,80.0%,12.000000000000004,48.0,1.5498,-0.6835
1,PSO,2,60,0.0%,100.0%,0.0,60.0,1.5498,-0.6835
1,PSO,2,60,20.0%,80.0%,12.0,48.0,1.5498,-0.6835
1,PSO,2,60,40.0%,60.00000000000001%,24.0,36.00000000000001,1.5342,-0.593
1,PSO,2,60,60.00000000000001%,40.00000000000001%,36.00000000000001,24.000000000000004,1.4514,0.7666
1,PSO,2,60,80.0%,20.000000000000007%,48.0,12.000000000000004,1.4528,0.7657
1,GA,2,80,100.0%,0.0%,80.0,0.0,0.5758,-0.1663
1,GA,2,80,80.0%,20.0%,64.0,16.0,1.5512,-0.6827
1,GA,2,80,60.00000000000001%,40.0%,48.00000000000001,32.0,1.5499,-0.6835
1,GA,2,80,40.00000000000001%,60.00000000000001%,32.00000000000001,48.00000000000001,1.5498,-0.6835
1,GA,2,80,20.000000000000007%,80.0%,16.000000000000007,64.0,1.5498,-0.6835
1,PSO,2,80,0.0%,100.0%,0.0,80.0,1.5498,-0.6835
1,PSO,2,80,20.0%,80.0%,16.0,64.0,1.5499,-0.6835
1,PSO,2,80,40.0%,60.00000000000001%,32.0,48.00000000000001,1.5382,-0.6329
1,PSO,2,80,60.00000000000001%,40.00000000000001%,48.00000000000001,32.00000000000001,1.4498,0.7658
1,PSO,2,80,80.0%,20.000000000000007%,64.0,16.000000000000007,1.4503,0.7662
1,GA,2,100,100.0%,0.0%,100.0,0.0,0.8526,0.4255
1,GA,2,100,80.0%,20.0%,80.0,20.0,1.5498,-0.6835
1,GA,2,100,60.00000000000001%,40.0%,60.00000000000001,40.0,1.5498,-0.6835
1,GA,2,100,40.00000000000001%,60.00000000000001%,40.00000000000001,60.00000000000001,1.5498,-0.6835
1,GA,2,100,20.000000000000007%,80.0%,20.000000000000007,80.0,1.5498,-0.6835
1,PSO,2,100,0.0%,100.0%,0.0,100.0,1.5498,-0.6835
1,PSO,2,100,20.0%,80.0%,20.0,80.0,1.5498,-0.6835
1,PSO,2,100,40.0%,60.00000000000001%,40.0,60.00000000000001,1.4498,0.7659
1,PSO,2,100,60.00000000000001%,40.00000000000001%,60.00000000000001,40.00000000000001,1.5433,-0.6674
1,PSO,2,100,80.0%,20.000000000000007%,80.0,20.000000000000007,1.5631,-0.6157
1,GA,2,20,100.0%,0.0%,20.0,0.0,0.4291,0.276
1,GA,2,20,80.0%,20.0%,16.0,4.0,1.5485,-0.6827
1,GA,2,20,60.00000000000001%,40.0%,12.000000000000002,8.0,1.5479,-0.6821
1,GA,2,20,40.00000000000001%,60.00000000000001%,8.000000000000002,12.000000000000002,1.548,-0.6822
1,GA,2,20,20.000000000000007%,80.0%,4.000000000000002,16.0,1.5491,-0.6833
1,PSO,2,20,0.0%,100.0%,0.0,20.0,1.55,-0.6834
1,PSO,2,20,20.0%,80.0%,4.0,16.0,0.7066,-0.0643
1,PSO,2,20,40.0%,60.00000000000001%,8.0,12.000000000000002,1.4464,0.7583
1,PSO,2,20,60.00000000000001%,40.00000000000001%,12.000000000000002,8.000000000000002,1.5284,-0.5169
1,PSO,2,20,80.0%,20.000000000000007%,16.0,4.000000000000002,1.3787,-0.4078
1,GA,2,40,100.0%,0.0%,40.0,0.0,1.1296,-0.4521
1,GA,2,40,80.0%,20.0%,32.0,8.0,1.5458,-0.6773
1,GA,2,40,60.00000000000001%,40.0%,24.000000000000004,16.0,1.5499,-0.6835
1,GA,2,40,40.00000000000001%,60.00000000000001%,16.000000000000004,24.000000000000004,1.5493,-0.6834
1,GA,2,40,20.000000000000007%,80.0%,8.000000000000004,32.0,1.5496,-0.6834
1,PSO,2,40,0.0%,100.0%,0.0,40.0,1.5498,-0.6835
1,PSO,2,40,20.0%,80.0%,8.0,32.0,1.5498,-0.6835
1,PSO,2,40,40.0%,60.00000000000001%,16.0,24.000000000000004,1.5556,-0.6705
1,PSO,2,40,60.00000000000001%,40.00000000000001%,24.000000000000004,16.000000000000004,1.5451,-0.6751
1,PSO,2,40,80.0%,20.000000000000007%,32.0,8.000000000000004,1.6126,0.4518
1,GA,2,60,100.0%,0.0%,60.0,0.0,0.1116,0.6034
1,GA,2,60,80.0%,20.0%,48.0,12.0,1.5505,-0.6833
1,GA,2,60,60.00000000000001%,40.0%,36.00000000000001,24.0,1.5496,-0.6834
1,GA,2,60,40.00000000000001%,60.00000000000001%,24.000000000000004,36.00000000000001,1.5498,-0.6835
1,GA,2,60,20.000000000000007%,80.0%,12.000000000000004,48.0,1.5499,-0.6835
1,PSO,2,60,0.0%,100.0%,0.0,60.0,1.5498,-0.6835
1,PSO,2,60,20.0%,80.0%,12.0,48.0,1.5498,-0.6835
1,PSO,2,60,40.0%,60.00000000000001%,24.0,36.00000000000001,1.4497,0.7657
1,PSO,2,60,60.00000000000001%,40.00000000000001%,36.00000000000001,24.000000000000004,1.5169,-0.3126
1,PSO,2,60,80.0%,20.000000000000007%,48.0,12.000000000000004,1.4495,0.7655
1,GA,2,80,100.0%,0.0%,80.0,0.0,0.0123,0.9543
1,GA,2,80,80.0%,20.0%,64.0,16.0,1.5492,-0.6833
1,GA,2,80,60.00000000000001%,40.0%,48.00000000000001,32.0,1.5498,-0.6835
1,GA,2,80,40.00000000000001%,60.00000000000001%,32.00000000000001,48.00000000000001,1.5498,-0.6835
1,GA,2,80,20.000000000000007%,80.0%,16.000000000000007,64.0,1.5498,-0.6835
1,PSO,2,80,0.0%,100.0%,0.0,80.0,1.5498,-0.6835
1,PSO,2,80,20.0%,80.0%,16.0,64.0,1.5498,-0.6835
1,PSO,2,80,40.0%,60.00000000000001%,32.0,48.00000000000001,1.5536,-0.6779
1,PSO,2,80,60.00000000000001%,40.00000000000001%,48.00000000000001,32.00000000000001,1.6005,0.1427
1,PSO,2,80,80.0%,20.000000000000007%,64.0,16.000000000000007,1.5736,-0.472
1,GA,2,100,100.0%,0.0%,100.0,0.0,1.0642,0.4808
1,GA,2,100,80.0%,20.0%,80.0,20.0,1.5503,-0.6834
1,GA,2,100,60.00000000000001%,40.0%,60.00000000000001,40.0,1.5498,-0.6835
1,GA,2,100,40.00000000000001%,60.00000000000001%,40.00000000000001,60.00000000000001,1.5498,-0.6835
1,GA,2,100,20.000000000000007%,80.0%,20.000000000000007,80.0,1.5498,-0.6835
1,PSO,2,100,0.0%,100.0%,0.0,100.0,1.5498,-0.6835
1,PSO,2,100,20.0%,80.0%,20.0,80.0,1.5498,-0.6835
1,PSO,2,100,40.0%,60.00000000000001%,40.0,60.00000000000001,1.6138,0.481
1,PSO,2,100,60.00000000000001%,40.00000000000001%,60.00000000000001,40.00000000000001,1.5687,-0.5482
1,PSO,2,100,80.0%,20.000000000000007%,80.0,20.000000000000007,1.5277,-0.5063
1,GA,2,20,100.0%,0.0%,20.0,0.0,1.2652,0.5673
1,GA,2,20,80.0%,20.0%,16.0,4.0,1.5605,-0.64
1,GA,2,20,60.00000000000001%,40.0%,12.000000000000002,8.0,1.5459,-0.6775
1,GA,2,20,40.00000000000001%,60.00000000000001%,8.000000000000002,12.000000000000002,1.5488,-0.6831
1,GA,2,20,20.000000000000007%,80.0%,4.000000000000002,16.0,1.5487,-0.683
1,PSO,2,20,0.0%,100.0%,0.0,20.0,1.549,-0.6832
1,PSO,2,20,20.0%,80.0%,4.0,16.0,1.5498,-0.6835
1,PSO,2,20,40.0%,60.00000000000001%,8.0,12.000000000000002,1.4512,0.7666
1,PSO,2,20,60.00000000000001%,40.00000000000001%,12.000000000000002,8.000000000000002,1.5267,-0.4908
1,PSO,2,20,80.0%,20.000000000000007%,16.0,4.000000000000002,1.5343,-0.5942
1,GA,2,40,100.0%,0.0%,40.0,0.0,0.2656,0.4084
1,GA,2,40,80.0%,20.0%,32.0,8.0,1.5498,-0.6835
1,GA,2,40,60.00000000000001%,40.0%,24.000000000000004,16.0,1.55,-0.6834
1,GA,2,40,40.00000000000001%,60.00000000000001%,16.000000000000004,24.000000000000004,1.5498,-0.6835
1,GA,2,40,20.000000000000007%,80.0%,8.000000000000004,32.0,1.5499,-0.6835
1,PSO,2,40,0.0%,100.0%,0.0,40.0,1.5498,-0.6835
1,PSO,2,40,20.0%,80.0%,8.0,32.0,1.5498,-0.6835
1,PSO,2,40,40.0%,60.00000000000001%,16.0,24.000000000000004,1.4501,0.7661
1,PSO,2,40,60.00000000000001%,40.00000000000001%,24.000000000000004,16.000000000000004,1.5642,-0.6042
1,PSO,2,40,80.0%,20.000000000000007%,32.0,8.000000000000004,1.5968,0.0468
1,GA,2,60,100.0%,0.0%,60.0,0.0,0.2543,0.4354
1,GA,2,60,80.0%,20.0%,48.0,12.0,1.5505,-0.6833
1,GA,2,60,60.00000000000001%,40.0%,36.00000000000001,24.0,1.55,-0.6834
1,GA,2,60,40.00000000000001%,60.00000000000001%,24.000000000000004,36.00000000000001,1.5499,-0.6835
1,GA,2,60,20.000000000000007%,80.0%,12.000000000000004,48.0,1.5498,-0.6835
1,PSO,2,60,0.0%,100.0%,0.0,60.0,1.5498,-0.6835
1,PSO,2,60,20.0%,80.0%,12.0,48.0,1.5498,-0.6835
1,PSO,2,60,40.0%,60.00000000000001%,24.0,36.00000000000001,1.4498,0.7658
1,PSO,2,60,60.00000000000001%,40.00000000000001%,36.00000000000001,24.000000000000004,1.5924,-0.0651
1,PSO,2,60,80.0%,20.000000000000007%,48.0,12.000000000000004,1.5566,-0.6656
1,GA,2,80,100.0%,0.0%,80.0,0.0,0.6729,0.2646
1,GA,2,80,80.0%,20.0%,64.0,16.0,1.5487,-0.6829
1,GA,2,80,60.00000000000001%,40.0%,48.00000000000001,32.0,1.5498,-0.6835
1,GA,2,80,40.00000000000001%,60.00000000000001%,32.00000000000001,48.00000000000001,1.5498,-0.6835
1,GA,2,80,20.000000000000007%,80.0%,16.000000000000007,64.0,1.5498,-0.6835
1,PSO,2,80,0.0%,100.0%,0.0,80.0,1.5498,-0.6835
1,PSO,2,80,20.0%,80.0%,16.0,64.0,1.5498,-0.6835
1,PSO,2,80,40.0%,60.00000000000001%,32.0,48.00000000000001,1.5936,-0.0349
1,PSO,2,80,60.00000000000001%,40.00000000000001%,48.00000000000001,32.00000000000001,1.5794,-0.3634
1,PSO,2,80,80.0%,20.000000000000007%,64.0,16.000000000000007,1.592,-0.0751
1,GA,2,100,100.0%,0.0%,100.0,0.0,0.6862,0.1548
1,GA,2,100,80.0%,20.0%,80.0,20.0,1.55,-0.6834
1,GA,2,100,60.00000000000001%,40.0%,60.00000000000001,40.0,1.5498,-0.6835
1,GA,2,100,40.00000000000001%,60.00000000000001%,40.00000000000001,60.00000000000001,1.5498,-0.6835
1,GA,2,100,20.000000000000007%,80.0%,20.000000000000007,80.0,1.5498,-0.6835
1,PSO,2,100,0.0%,100.0%,0.0,100.0,1.5498,-0.6835
1,PSO,2,100,20.0%,80.0%,20.0,80.0,1.5498,-0.6835
1,PSO,2,100,40.0%,60.00000000000001%,40.0,60.00000000000001,1.5973,0.0597
1,PSO,2,100,60.00000000000001%,40.00000000000001%,60.00000000000001,40.00000000000001,1.5489,-0.6832
1,PSO,2,100,80.0%,20.000000000000007%,80.0,20.000000000000007,1.4491,0.7648
1,GA,2,20,100.0%,0.0%,20.0,0.0,0.7984,-0.0184
1,GA,2,20,80.0%,20.0%,16.0,4.0,1.5507,-0.6832
1,GA,2,20,60.00000000000001%,40.0%,12.000000000000002,8.0,1.5486,-0.6829
1,GA,2,20,40.00000000000001%,60.00000000000001%,8.000000000000002,12.000000000000002,1.5501,-0.6834
1,GA,2,20,20.000000000000007%,80.0%,4.000000000000002,16.0,1.5487,-0.683
1,PSO,2,20,0.0%,100.0%,0.0,20.0,1.5501,-0.6834
1,PSO,2,20,20.0%,80.0%,4.0,16.0,1.5497,-0.6835
1,PSO,2,20,40.0%,60.00000000000001%,8.0,12.000000000000002,1.4773,0.5352
1,PSO,2,20,60.00000000000001%,40.00000000000001%,12.000000000000002,8.000000000000002,1.2671,0.5494
1,PSO,2,20,80.0%,20.000000000000007%,16.0,4.000000000000002,1.1564,-0.5661
1,GA,2,40,100.0%,0.0%,40.0,0.0,0.5659,-0.213
1,GA,2,40,80.0%,20.0%,32.0,8.0,1.5516,-0.6822
1,GA,2,40,60.00000000000001%,40.0%,24.000000000000004,16.0,1.5495,-0.6834
1,GA,2,40,40.00000000000001%,60.00000000000001%,16.000000000000004,24.000000000000004,1.5499,-0.6835
1,GA,2,40,20.000000000000007%,80.0%,8.000000000000004,32.0,1.5498,-0.6835
1,PSO,2,40,0.0%,100.0%,0.0,40.0,1.55,-0.6835
1,PSO,2,40,20.0%,80.0%,8.0,32.0,1.5498,-0.6835
1,PSO,2,40,40.0%,60.00000000000001%,16.0,24.000000000000004,1.4499,0.7659
1,PSO,2,40,60.00000000000001%,40.00000000000001%,24.000000000000004,16.000000000000004,1.5728,-0.4854
1,PSO,2,40,80.0%,20.000000000000007%,32.0,8.000000000000004,1.4604,0.7366
1,GA,2,60,100.0%,0.0%,60.0,0.0,0.7345,-0.319
1,GA,2,60,80.0%,20.0%,48.0,12.0,1.5478,-0.6818
1,GA,2,60,60.00000000000001%,40.0%,36.00000000000001,24.0,1.5505,-0.6833
1,GA,2,60,40.00000000000001%,60.00000000000001%,24.000000000000004,36.00000000000001,1.5499,-0.6835
1,GA,2,60,20.000000000000007%,80.0%,12.000000000000004,48.0,1.5498,-0.6835
1,PSO,2,60,0.0%,100.0%,0.0,60.0,1.5498,-0.6835
1,PSO,2,60,20.0%,80.0%,12.0,48.0,1.5498,-0.6835
1,PSO,2,60,40.0%,60.00000000000001%,24.0,36.00000000000001,1.533,-0.579
1,PSO,2,60,60.00000000000001%,40.00000000000001%,36.00000000000001,24.000000000000004,1.549,-0.6832
1,PSO,2,60,80.0%,20.000000000000007%,48.0,12.000000000000004,1.6056,0.2751
1,GA,2,80,100.0%,0.0%,80.0,0.0,0.8478,0.4234
1,GA,2,80,80.0%,20.0%,64.0,16.0,1.5502,-0.6834
1,GA,2,80,60.00000000000001%,40.0%,48.00000000000001,32.0,1.5499,-0.6835
1,GA,2,80,40.00000000000001%,60.00000000000001%,32.00000000000001,48.00000000000001,1.5498,-0.6835
1,GA,2,80,20.000000000000007%,80.0%,16.000000000000007,64.0,1.5498,-0.6835
1,PSO,2,80,0.0%,100.0%,0.0,80.0,1.5498,-0.6835
1,PSO,2,80,20.0%,80.0%,16.0,64.0,1.5498,-0.6835
1,PSO,2,80,40.0%,60.00000000000001%,32.0,48.00000000000001,1.4498,0.7658
1,PSO,2,80,60.00000000000001%,40.00000000000001%,48.00000000000001,32.00000000000001,1.5493,-0.6834
1,PSO,2,80,80.0%,20.000000000000007%,64.0,16.000000000000007,1.5671,-0.5697
1,GA,2,100,100.0%,0.0%,100.0,0.0,1.4442,0.7488
1,GA,2,100,80.0%,20.0%,80.0,20.0,1.5491,-0.6833
1,GA,2,100,60.00000000000001%,40.0%,60.00000000000001,40.0,1.5498,-0.6835
1,GA,2,100,40.00000000000001%,60.00000000000001%,40.00000000000001,60.00000000000001,1.5498,-0.6835
1,GA,2,100,20.000000000000007%,80.0%,20.000000000000007,80.0,1.5498,-0.6835
1,PSO,2,100,0.0%,100.0%,0.0,100.0,1.5498,-0.6835
1,PSO,2,100,20.0%,80.0%,20.0,80.0,1.5498,-0.6835
1,PSO,2,100,40.0%,60.00000000000001%,40.0,60.00000000000001,1.4933,0.2153
1,PSO,2,100,60.00000000000001%,40.00000000000001%,60.00000000000001,40.00000000000001,1.4867,0.3578
1,PSO,2,100,80.0%,20.000000000000007%,80.0,20.000000000000007,1.5573,-0.6618
1,GA,2,20,100.0%,0.0%,20.0,0.0,0.0598,0.8102
1,GA,2,20,80.0%,20.0%,16.0,4.0,0.2647,0.4111
1,GA,2,20,60.00000000000001%,40.0%,12.000000000000002,8.0,1.5482,-0.6825
1,GA,2,20,40.00000000000001%,60.00000000000001%,8.000000000000002,12.000000000000002,1.5488,-0.683
1,GA,2,20,20.000000000000007%,80.0%,4.000000000000002,16.0,1.5492,-0.6833
1,PSO,2,20,0.0%,100.0%,0.0,20.0,0.9939,-0.0957
1,PSO,2,20,20.0%,80.0%,4.0,16.0,1.5489,-0.6831
1,PSO,2,20,40.0%,60.00000000000001%,8.0,12.000000000000002,1.532,-0.5666
1,PSO,2,20,60.00000000000001%,40.00000000000001%,12.000000000000002,8.000000000000002,1.5063,-0.0823
1,PSO,2,20,80.0%,20.000000000000007%,16.0,4.000000000000002,1.1519,-0.5743
1,GA,2,40,100.0%,0.0%,40.0,0.0,0.1732,0.4028
1,GA,2,40,80.0%,20.0%,32.0,8.0,1.5494,-0.6834
1,GA,2,40,60.00000000000001%,40.0%,24.000000000000004,16.0,1.5489,-0.6831
1,GA,2,40,40.00000000000001%,60.00000000000001%,16.000000000000004,24.000000000000004,1.5499,-0.6835
1,GA,2,40,20.000000000000007%,80.0%,8.000000000000004,32.0,1.5497,-0.6835
1,PSO,2,40,0.0%,100.0%,0.0,40.0,1.5498,-0.6835
1,PSO,2,40,20.0%,80.0%,8.0,32.0,0.2571,0.4301
1,PSO,2,40,40.0%,60.00000000000001%,16.0,24.000000000000004,1.5343,-0.5942
1,PSO,2,40,60.00000000000001%,40.00000000000001%,24.000000000000004,16.000000000000004,1.4866,0.3599
1,PSO,2,40,80.0%,20.000000000000007%,32.0,8.000000000000004,1.5761,-0.4274
1,GA,2,60,100.0%,0.0%,60.0,0.0,0.4392,0.306
1,GA,2,60,80.0%,20.0%,48.0,12.0,1.5498,-0.6835
1,GA,2,60,60.00000000000001%,40.0%,36.00000000000001,24.0,1.5497,-0.6835
1,GA,2,60,40.00000000000001%,60.00000000000001%,24.000000000000004,36.00000000000001,1.5497,-0.6835
1,GA,2,60,20.000000000000007%,80.0%,12.000000000000004,48.0,1.5498,-0.6835
